ndb_id,name,kcal,protein,fat,carbohydrate
2199,"apricots,dehyd (low-moisture),sulfured,stwd",1.26,0.0193,0.0024,0.3262
2200,"apricots,dried,sulfured,unckd",2.41,0.0339,0.0051,0.6264
2201,"apricots,dried,sulfured,stwd,wo/ sugar",0.85,0.012,0.0018,0.2215
2202,"apricots,dried,sulfured,stwd,w/ sugar",1.13,0.0117,0.0015,0.2926
2203,"apricots,frozen,sweetened",0.98,0.007,0.001,0.251
2204,"apricot nectar,cnd,wo/ vit c",0.56,0.0037,0.0009,0.1439
2205,"avocados,raw,all comm var",1.6,0.02,0.1466,0.0853
2206,"avocados,raw,california",1.67,0.0196,0.1541,0.0864
2207,"avocados,raw,florida",1.2,0.0223,0.1006,0.0782
2208,"bananas,raw",0.89,0.0109,0.0033,0.2284
2209,"bananas,dehyd,or banana pdr",3.46,0.0389,0.0181,0.8828
2210,"blackberries,raw",0.43,0.0139,0.0049,0.0961
2211,"blackberry juc,cnd",0.38,0.003,0.006,0.078
2212,"cherries,tart,dried,swtnd",3.33,0.0125,0.0073,0.8045
2213,"blackberries,cnd,hvy syrup,sol&liquids",0.92,0.0131,0.0014,0.231
2214,"blackberries,frz,unswtnd",0.64,0.0118,0.0043,0.1567
2215,"blueberries,raw",0.57,0.0074,0.0033,0.1449
2216,"blueberries,cnd,hvy syrup,sol&liquids",0.88,0.0065,0.0033,0.2206
2217,"blueberries,wild,frz",0.57,0,0.0016,0.1385
2218,"blueberries,frz,unswtnd",0.51,0.0042,0.0064,0.1217
2219,"blueberries,frz,swtnd",0.85,0.004,0.0013,0.2195
2220,"boysenberries,cnd,hvy syrup",0.88,0.0099,0.0012,0.2231
2221,"boysenberries,frz,unswtnd",0.5,0.011,0.0026,0.1219
2222,"breadfruit,raw",1.03,0.0107,0.0023,0.2712
2223,"carambola,(starfruit),raw",0.31,0.0104,0.0033,0.0673
2224,"carissa,(natal-plum),raw",0.62,0.005,0.013,0.1363
2225,"cherimoya,raw",0.75,0.0157,0.0068,0.1771
2226,"cherries,sour,red,raw",0.5,0.01,0.003,0.1218
2227,"cherries,sour,red,cnd,h2o pk,sol&liquids (incl usda cmdty)",0.36,0.0077,0.001,0.0894
2228,"cherries,sour,red,cnd,lt syrup pk,sol&liquids",0.75,0.0074,0.001,0.193
2229,"cherries,sour,red,cnd,hvy syrup pk,sol&liquids",0.91,0.0073,0.001,0.2327
2230,"cherries,sour,red,cnd,ex hvy syrup pk,sol&liquids",1.14,0.0071,0.0009,0.2923
2231,"cherries,sour,red,frz,unswtnd",0.46,0.0092,0.0044,0.1102
2232,"cherries,sweet,raw",0.63,0.0106,0.002,0.1601
2233,"cherries,swt,cnd,h2o pk,sol&liquids",0.46,0.0077,0.0013,0.1176
2234,"cherries,swt,cnd,juc pk,sol&liquids",0.54,0.0091,0.0002,0.1381
2235,"cherries,swt,cnd,lt syrup pk,sol&liquids",0.67,0.0061,0.0015,0.1729
2236,"cherries,swt,cnd,pitted,hvy syrup pk,sol & liquids",0.83,0.006,0.0015,0.2127
2237,"cherries,swt,cnd,ex hvy syrup pk,sol&liquids",1.02,0.0059,0.0015,0.2623
2238,"cherries,swt,frz,swtnd",0.89,0.0115,0.0013,0.2236
2239,"crabapples,raw",0.76,0.004,0.003,0.1995
2240,"cranberries,raw",0.46,0.0039,0.0013,0.122
2241,"cranberries,dried,swtnd",3.08,0.0007,0.0137,0.8236
2242,"cranberry sau,cnd,swtnd",1.51,0.002,0.0015,0.389
2243,"cranberry-orange relish,cnd",1.78,0.003,0.001,0.462
2244,"currants,european black,raw",0.63,0.014,0.0041,0.1538
2245,"currants,red&white,raw",0.56,0.014,0.002,0.138
2246,"currants,zante,dried",2.83,0.0408,0.0027,0.7408
2247,"custard-apple,(bullock's-heart),raw",1.01,0.017,0.006,0.252
2248,"dates,deglet noor",2.82,0.0245,0.0039,0.7503
2249,"elderberries,raw",0.73,0.0066,0.005,0.184
2250,"figs,raw",0.74,0.0075,0.003,0.1918
2251,"figs,cnd,h2o pk,sol&liquids",0.53,0.004,0.001,0.1399
2252,"figs,cnd,lt syrup pk,sol&liquids",0.69,0.0039,0.001,0.1795
2253,"figs,cnd,hvy syrup pk,sol&liquids",0.88,0.0038,0.001,0.229
2254,"figs,cnd,ex hvy syrup pk,sol&liquids",1.07,0.0038,0.001,0.2786
2255,"figs,dried,uncooked",2.49,0.033,0.0093,0.6387
2256,"figs,dried,stewed",1.07,0.0142,0.004,0.2757
2257,"fruit cocktail,cnd,h2o pk,sol&liquids",0.32,0.0042,0.0005,0.0851
2258,"fruit cocktail,cnd,juc pk,sol&liquids",0.46,0.0046,0.0001,0.1186
2259,"fruit cocktail,cnd,ex lt syrup,sol&liquids",0.45,0.004,0.0007,0.1163
2260,"fruit cocktail,cnd,lt syrup,sol&liquids",0.57,0.004,0.0007,0.1493
2261,"fruit cocktail,cnd,hvy syrup,sol&liquids",0.73,0.0039,0.0007,0.1891
2262,"fruit cocktail,cnd,ex hvy syrup,sol&liquids",0.88,0.0039,0.0007,0.2289
2263,"fruit salad,cnd,h2o pk,sol&liquids",0.3,0.0035,0.0007,0.0787
2264,"fruit salad,cnd,juc pk,sol&liquids",0.5,0.0051,0.0003,0.1305
2265,"fruit salad,cnd,lt syrup,sol&liquids",0.58,0.0034,0.0007,0.1514
2266,"fruit salad,cnd,hvy syrup,sol&liquids",0.73,0.0034,0.0007,0.1911
2267,"fruit salad,cnd,ex hvy syrup,sol&liquids",0.88,0.0033,0.0006,0.2277
2268,"gooseberries,raw",0.44,0.0088,0.0058,0.1018
2269,"gooseberries,cnd,lt syrup pk,sol&liquids",0.73,0.0065,0.002,0.1875
2270,"grapefruit,raw,pink&red&white,all areas",0.32,0.0063,0.001,0.0808
2271,"grapefruit,raw,pink&red,all areas",0.42,0.0077,0.0014,0.1066
2272,"grapefruit,raw,pink&red,california&arizona",0.37,0.005,0.001,0.0969
2273,"grapefruit,raw,pink & red,florida",0.3,0.0055,0.001,0.075
2274,"grapefruit,raw,white,all areas",0.33,0.0069,0.001,0.0841
2275,"grapefruit,raw,white,california",0.37,0.0088,0.001,0.0909
2276,"grapefruit,raw,white,florida",0.32,0.0063,0.001,0.0819
2277,"grapefruit,sections,cnd,h2o pk,sol&liquids",0.36,0.0058,0.001,0.0915
2278,"grapefruit,sections,cnd,juc pk,sol&liquids",0.37,0.007,0.0009,0.0921
2279,"grapefruit,sections,cnd,lt syrup pk,sol&liquids",0.6,0.0056,0.001,0.1544
2280,"grapefruit juc,white,cnd,unswtnd",0.38,0.0052,0.001,0.0896
2281,"grapefruit juc,white,cnd,swtnd",0.46,0.0058,0.0009,0.1113
2282,"grapefruit juc,white,frz conc,unswtnd,undil",1.46,0.0197,0.0048,0.3456
2283,"grapefruit juc,white,frz conc,unswtnd,dil w/ 3 volume h2o",0.41,0.0055,0.0013,0.0973
2284,"grapefruit juc,white,raw",0.39,0.005,0.001,0.092
2285,"grapes, muscadine, raw",0.57,0.0081,0.0047,0.1393
2286,"grape juc,cnd or btld,unswtnd,w/ added vit c",0.6,0.0037,0.0013,0.1477
2287,"grapes,american type (slip skn),raw",0.67,0.0063,0.0035,0.1715
2288,"grapes,red or grn (euro type,such as thompson seedless),raw",0.69,0.0072,0.0016,0.181
2289,"grapes,cnd,thompson seedless,h2o pk,sol&liquids",0.4,0.005,0.0011,0.103
2290,"grapes,cnd,thompson seedless,hvy syrup pk,sol&liquids",0.76,0.0048,0.001,0.1965
2291,"grape juc,cnd or btld,unswtnd,wo/ added vit c",0.6,0.0037,0.0013,0.1477
2292,"groundcherries,(cape-gooseberries or poha),raw",0.53,0.019,0.007,0.112
2293,"guavas,common,raw",0.68,0.0255,0.0095,0.1432
2294,"guavas,strawberry,raw",0.69,0.0058,0.006,0.1736
2295,"guava sauce,cooked",0.36,0.0032,0.0014,0.0948
2296,"jackfruit,raw",0.95,0.0172,0.0064,0.2325
2297,"java-plum,(jambolan),raw",0.6,0.0072,0.0023,0.1556
2298,"jujube,raw",0.79,0.012,0.002,0.2023
2299,"jujube,dried",2.87,0.037,0.011,0.736
2300,"kiwifruit,grn,raw",0.61,0.0114,0.0052,0.1466
2301,"kumquats,raw",0.71,0.0188,0.0086,0.159
2302,"lemons,raw,without peel",0.29,0.011,0.003,0.0932
2303,"lemon juice,raw",0.22,0.0035,0.0024,0.069
2304,"lemon juc,cnd or btld",0.21,0.004,0.0029,0.0648
2305,"lemon juc,frz,unswtnd,single strength",0.22,0.0046,0.0032,0.065
2306,"lemon peel,raw",0.47,0.015,0.003,0.16
2307,"limes,raw",0.3,0.007,0.002,0.1054
2308,"lime juice,raw",0.25,0.0042,0.0007,0.0842
2309,"lime juc,cnd or btld,unswtnd",0.21,0.0025,0.0023,0.0669
2310,"blueberries,dried,swtnd",3.17,0.025,0.025,0.8
2311,"litchis,raw",0.66,0.0083,0.0044,0.1653
2312,"litchis,dried",2.77,0.038,0.012,0.707
2313,"loganberries,frozen",0.55,0.0152,0.0031,0.1302
2314,"longans,raw",0.6,0.0131,0.001,0.1514
2315,"longans,dried",2.86,0.049,0.004,0.74
2316,"loquats,raw",0.47,0.0043,0.002,0.1214
2317,"mammy-apple,(mamey),raw",0.51,0.005,0.005,0.125
2318,"mangos,raw",0.6,0.0082,0.0038,0.1498
2319,"mangosteen,cnd,syrup pk",0.73,0.0041,0.0058,0.1791
2320,"melons,cantaloupe,raw",0.34,0.0084,0.0019,0.0816
2321,"melons,casaba,raw",0.28,0.0111,0.001,0.0658
2322,"melons,honeydew,raw",0.36,0.0054,0.0014,0.0909
2323,"melon balls,frozen",0.33,0.0084,0.0025,0.0794
2324,"mulberries,raw",0.43,0.0144,0.0039,0.098
2325,"nectarines,raw",0.44,0.0106,0.0032,0.1055
2326,"oheloberries,raw",0.28,0.0038,0.0022,0.0684
2327,"olives,ripe,cnd (small-extra lrg)",1.15,0.0084,0.1068,0.0626
2328,"olives,ripe,cnd (jumbo-super colossal)",0.81,0.0097,0.0687,0.0561
2329,"olives,pickled,cnd or btld,grn",1.45,0.0103,0.1532,0.0384
2330,"oranges,raw,all comm var",0.47,0.0094,0.0012,0.1175
2331,"oranges,raw,california,valencias",0.49,0.0104,0.003,0.1189
2332,"oranges,raw,navels",0.49,0.0091,0.0015,0.1254
2333,"oranges,raw,florida",0.46,0.007,0.0021,0.1154
2334,"oranges,raw,with peel",0.63,0.013,0.003,0.155
2335,"orange juice,raw",0.45,0.007,0.002,0.104
2336,"orange juc,cnd,unswtnd",0.47,0.0068,0.0015,0.1101
2337,"orange juc,chilled,incl from conc",0.49,0.0068,0.0012,0.1154
2338,"orange juc,chilled,incl from conc,w/ added ca & vitamin d",0.47,0.0068,0.0012,0.1127
2339,"orange juc,chilled,incl from conc,w/ added ca",0.47,0.0068,0.0012,0.1127
2340,"orange juc,frz conc,unswtnd,undil,w/ added ca",1.47,0.024,0.0025,0.3386
2341,"orange juc,frz conc,unswtnd,undil",1.48,0.024,0.0025,0.3519
2342,"orange juc,frz conc,unswtnd,dil w/3 volume h2o",0.37,0.006,0.0006,0.088
2343,"orange peel,raw",0.97,0.015,0.002,0.25
2344,"orange-grapefruit juc,cnd or btld,unswtnd",0.43,0.006,0.001,0.1028
2345,"tangerines,(mandarin oranges),raw",0.53,0.0081,0.0031,0.1334
2346,"tangerines,(mandarin oranges),cnd,juc pk",0.37,0.0062,0.0003,0.0957
2347,"tangerines,(mandarin oranges),cnd,lt syrup pk",0.61,0.0045,0.001,0.1619
2348,"tangerine juice,raw",0.43,0.005,0.002,0.101
2349,"tangerine juc,cnd,swtnd",0.5,0.005,0.002,0.12
2350,"papayas,raw",0.43,0.0047,0.0026,0.1082
2351,"papaya,cnd,hvy syrup,drnd",2.06,0.0014,0.0055,0.5583
2352,"papaya nectar,canned",0.57,0.0017,0.0015,0.1451
2353,"passion-fruit,(granadilla),purple,raw",0.97,0.022,0.007,0.2338
2354,"passion-fruit juc,purple,raw",0.51,0.0039,0.0005,0.136
2355,"passion-fruit juc,yel,raw",0.6,0.0067,0.0018,0.1445
2356,"peaches,raw",0.39,0.0091,0.0025,0.0954
2357,"peaches,cnd,h2o pk,sol&liquids",0.24,0.0044,0.0006,0.0611
2358,"peaches,cnd,juc pk,sol&liquids",0.44,0.0063,0.0003,0.1157
2359,"peaches,cnd,ex lt syrup,sol&liquids",0.42,0.004,0.001,0.111
2360,"peaches,cnd,lt syrup pk,sol&liquids",0.54,0.0045,0.0003,0.1455
2361,"peaches,cnd,hvy syrup pk,sol&liquids",0.74,0.0045,0.001,0.1994
2362,"peaches,cnd,ex hvy syrup pk,sol&liquids",0.96,0.0047,0.0003,0.2606
2363,"peaches,spiced,cnd,hvy syrup pk,sol&liquids",0.75,0.0041,0.001,0.2008
2364,"peaches,dehyd (low-moisture),sulfured,unckd",3.25,0.0489,0.0103,0.8318
2365,"peaches,dehyd (low-moisture),sulfured,stwd",1.33,0.0201,0.0042,0.3414
2366,"peaches,dried,sulfured,unckd",2.39,0.0361,0.0076,0.6133
2367,"peaches,dried,sulfured,stwd,wo/ sugar",0.77,0.0116,0.0025,0.1969
2368,"peaches,dried,sulfured,stwd,w/ sugar",1.03,0.0106,0.0022,0.266
2369,"peaches,frz,sliced,swtnd",0.94,0.0063,0.0013,0.2398
2370,"peach nectar,cnd,wo/ vit c",0.54,0.0027,0.0002,0.1392
2371,"pears,raw",0.57,0.0036,0.0014,0.1523
2372,"pears,cnd,h2o pk,sol&liquids",0.29,0.0019,0.0003,0.0781
2373,"pears,cnd,juc pk,sol&liquids",0.5,0.0034,0.0007,0.1294
2374,"pears,cnd,ex lt syrup pk,sol&liquids",0.47,0.003,0.001,0.122
2375,"pears,cnd,lt syrup pk,sol&liquids",0.57,0.0019,0.0003,0.1517
2376,"pears,cnd,hvy syrup pk,sol&liquids",0.74,0.002,0.0013,0.1917
2377,"pears,cnd,ex hvy syrup pk,sol&liquids",0.97,0.0019,0.0013,0.2525
2378,"pears,dried,sulfured,unckd",2.62,0.0187,0.0063,0.697
2379,"pears,dried,sulfured,stwd,wo/ sugar",1.27,0.0091,0.0031,0.3381
2380,"pears,dried,sulfured,stwd,w/ sugar",1.4,0.0086,0.0029,0.3714
2381,"pear nectar,cnd,wo/ vit c",0.6,0.0011,0.0001,0.1576
2382,"persimmons,japanese,raw",0.7,0.0058,0.0019,0.1859
2383,"persimmons,japanese,dried",2.74,0.0138,0.0059,0.7343
2384,"persimmons,native,raw",1.27,0.008,0.004,0.335
2385,"pineapple,raw,all var",0.5,0.0054,0.0012,0.1312
2386,"pineapple,cnd,h2o pk,sol&liquids",0.32,0.0043,0.0009,0.083
2387,"pineapple,cnd,juc pk,sol&liquids",0.6,0.0042,0.0008,0.157
2388,"pineapple,cnd,lt syrup pk,sol&liquids",0.52,0.0036,0.0012,0.1345
2389,"pineapple,cnd,hvy syrup pk,sol&liquids",0.78,0.0035,0.0011,0.202
2390,"pineapple,cnd,ex hvy syrup pk,sol&liquids",0.83,0.0034,0.0011,0.215
2391,"pineapple,frz,chunks,swtnd",0.86,0.004,0.001,0.222
2392,"pineapple juc,cnd or btld,unswtnd,wo/ added vit c",0.53,0.0036,0.0012,0.1287
2393,"pineapple juc,frz conc,unswtnd,undil",1.79,0.013,0.001,0.443
2394,"pineapple juc,frz conc,unswtnd,dil w/3 volume h2o",0.51,0.004,0.0003,0.1267
2395,"pitanga,(surinam-cherry),raw",0.33,0.008,0.004,0.0749
2396,"plantains,raw",1.22,0.013,0.0037,0.3189
2397,"plantains,cooked",1.16,0.0079,0.0018,0.3115
2398,"plums,raw",0.46,0.007,0.0028,0.1142
2399,"plums,cnd,purple,h2o pk,sol&liquids",0.41,0.0039,0.0001,0.1103
2400,"plums,cnd,purple,juc pk,sol&liquids",0.58,0.0051,0.0002,0.1515
2401,"plums,cnd,purple,lt syrup pk,sol&liquids",0.63,0.0037,0.001,0.1628
2402,"plums,cnd,purple,hvy syrup pk,sol&liquids",0.89,0.0036,0.001,0.2324
2403,"plums,cnd,purple,ex hvy syrup pk,sol&liquids",1.01,0.0036,0.001,0.2631
2404,"pomegranates,raw",0.83,0.0167,0.0117,0.187
2405,"prickly pears,raw",0.41,0.0073,0.0051,0.0957
2406,"prunes,cnd,hvy syrup pk,sol&liquids",1.05,0.0087,0.002,0.278
2407,"prunes,dehyd (low-moisture),unckd",3.39,0.037,0.0073,0.8907
2408,"prunes,dehyd (low-moisture),stwd",1.13,0.0123,0.0024,0.297
2409,"plums,dried (prunes),unckd",2.4,0.0218,0.0038,0.6388
2410,"plums,dried (prunes),stwd,wo/ added sugar",1.07,0.0096,0.0016,0.2808
2411,"plums,dried (prunes),stwd,w/ added sugar",1.24,0.0109,0.0022,0.3288
2412,"prune juice,canned",0.71,0.0061,0.0003,0.1745
2413,"pummelo,raw",0.38,0.0076,0.0004,0.0962
2414,"quinces,raw",0.57,0.004,0.001,0.153
2415,"raisins,golden seedless",3.02,0.0339,0.0046,0.7952
2416,"raisins,seedless",2.99,0.0307,0.0046,0.7918
2417,"raisins,seeded",2.96,0.0252,0.0054,0.7847
2418,"rambutan,cnd,syrup pk",0.82,0.0065,0.0021,0.2087
2419,"raspberries,raw",0.52,0.012,0.0065,0.1194
2420,"raspberries,cnd,red,hvy syrup pk,sol&liquids",0.91,0.0083,0.0012,0.2336
2421,"raspberries,frz,red,swtnd",1.03,0.007,0.0016,0.2616
2422,"rhubarb,raw",0.21,0.009,0.002,0.0454
2423,"rhubarb,frozen,uncooked",0.21,0.0055,0.0011,0.051
2424,"rhubarb,frz,ckd,w/sugar",1.16,0.0039,0.0005,0.312
2425,"roselle,raw",0.49,0.0096,0.0064,0.1131
2426,"rose-apples,raw",0.25,0.006,0.003,0.057
2427,"sapodilla,raw",0.83,0.0044,0.011,0.1996
2428,"sapote,mamey,raw",1.24,0.0145,0.0046,0.321
2429,"soursop,raw",0.66,0.01,0.003,0.1684
2430,"strawberries,raw",0.32,0.0067,0.003,0.0768
2431,"strawberries,cnd,hvy syrup pk,sol&liquids",0.92,0.0056,0.0026,0.2353
2432,"strawberries,frz,unswtnd",0.35,0.0043,0.0011,0.0913
2433,"strawberries,frz,swtnd,whl",0.78,0.0052,0.0014,0.21
2434,"strawberries,frz,swtnd,sliced",0.96,0.0053,0.0013,0.2592
2435,"sugar-apples,(sweetsop),raw",0.94,0.0206,0.0029,0.2364
2436,"tamarinds,raw",2.39,0.028,0.006,0.625
2437,"fruit salad,tropical,cnd,hvy syrup,sol&liquids",0.86,0.0041,0.001,0.2236
2438,"watermelon,raw",0.3,0.0061,0.0015,0.0755
2439,"maraschino cherries,cnd,drnd",1.65,0.0022,0.0021,0.4197
2440,"feijoa,raw",0.61,0.0071,0.0042,0.1521
2441,"pears,asian,raw",0.42,0.005,0.0023,0.1065
2442,"fruit cocktail,cnd,hvy syrup,drnd",0.7,0.0047,0.001,0.188
2443,"blueberries,cnd,lt syrup,drnd",0.88,0.0104,0.004,0.2266
2444,"blueberries,wild,cnd,hvy syrup,drnd",1.07,0.0056,0.0034,0.2832
2445,"pineapple,cnd,juc pk,drnd",0.6,0.0051,0.0011,0.1556
2446,"apricots,cnd,hvy syrup,drnd",0.83,0.0064,0.0011,0.2131
2447,"cherries,sour,cnd,h2o pk,drnd",0.42,0.0069,0.0021,0.1045
2448,"cherries,swt,cnd,pitted,hvy syrup,drnd",0.83,0.0073,0.0021,0.2107
2449,"peaches,cnd,hvy syrup,drnd",0.72,0.0052,0.0018,0.1843
2450,"pears,cnd,hvy syrup,drnd",0.74,0.0024,0.0018,0.1908
2451,"plums,cnd,hvy syrup,drnd",0.89,0.0044,0.0014,0.2312
2452,"tangerines,(mandarin oranges),cnd,juc pk,drnd",0.38,0.0075,0.0004,0.0941
2453,"apple juc,cnd or btld,unswtnd,w/ added vit c",0.46,0.001,0.0013,0.113
2454,"applesauce,cnd,unswtnd,w/ vit c",0.42,0.0017,0.001,0.1127
2455,"applesauce,cnd,swtnd,w/salt",0.76,0.0018,0.0018,0.1991
2456,"apricot nectar,cnd,w/ vit c",0.56,0.0037,0.0009,0.1439
2457,"grapefruit juice,pink,raw",0.39,0.005,0.001,0.092
2458,"peach nectar,cnd,w/ vit c",0.54,0.0027,0.0002,0.1392
2459,"pear nectar,cnd,w/ vit c",0.6,0.0011,0.0001,0.1576
2460,"pineapple juc,cnd or btld,unswtnd,w/ added vit c",0.53,0.0036,0.0012,0.1287
2461,"apple juc,frz conc,unswtnd,undil,w/ vit c",1.66,0.0051,0.0037,0.41
2462,"apple juc,frz conc,unswtnd,dil w/3 volume h2o,w/ vit c",0.47,0.0014,0.001,0.1154
2463,"pears,raw,bartlett",0.63,0.0039,0.0016,0.1501
2464,"pears,raw,red anjou",0.62,0.0033,0.0014,0.1494
2465,"pears,raw,bosc",0.67,0.0036,0.0009,0.161
2466,"pears,raw,grn anjou",0.66,0.0044,0.001,0.1579
2467,"jackfruit,cnd,syrup pk",0.92,0.0036,0.0014,0.2394
2468,"dates,medjool",2.77,0.0181,0.0015,0.7497
2469,"durian,raw or frozen",1.47,0.0147,0.0533,0.2709
2470,prune puree,2.57,0.021,0.002,0.651
2471,candied fruit,3.22,0.0034,0.0007,0.8274
2472,"abiyuch,raw",0.69,0.015,0.001,0.176
2473,"rowal,raw",1.11,0.023,0.02,0.239
2474,"pineapple,raw,traditional var",0.45,0.0055,0.0013,0.1182
2475,"pineapple,raw,ex swt var",0.51,0.0053,0.0011,0.135
2476,"usda cmdty,mxd fruit (peach,pears,grapes),cnd,lt syrup,drnd",0.57,0.0046,0.001,0.1465
2477,"usda cmdty,mxd fruit (peach,pear,grape),cnd,lt syr,sol & liq",0.55,0.0041,0.0008,0.143
2478,"clementines,raw",0.47,0.0085,0.0015,0.1202
2479,"guanabana nectar,cnd",0.59,0.0011,0.0017,0.1493
2480,"guava nectar,cnd",0.63,0.0009,0.0006,0.1625
2481,"mango nectar,cnd",0.51,0.0011,0.0006,0.1312
2482,"tamarind nectar,cnd",0.57,0.0009,0.0012,0.1473
2483,"usda cmdty peaches,cnd,lt syrup,drnd",0.61,0.0056,0.0015,0.1565
2484,"usda cmdty pears,cnd,juc pk,drnd",0.51,0.0034,0.0019,0.1291
2485,"usda cmdty pears,cnd,lt syrup,drnd",0.62,0.0028,0.0015,0.1621
2486,"pomegranate juc,btld",0.54,0.0015,0.0029,0.1313
2487,"juice,appl & grape blend,w/ added vit c",0.5,0.0016,0.0012,0.1246
2488,"juice,appl,grape & pear blend,w/ added vit c & ca",0.52,0.0017,0.0012,0.1296
2489,"kiwifruit,gold,raw",0.6,0.0123,0.0056,0.1423
2490,"plantains,grn,fried",3.09,0.015,0.1181,0.4917
2491,"plantains,yel,fried,latino restaurant",2.36,0.0142,0.0751,0.4077
2492,"nance,cnd,syrup,drnd",0.95,0.0056,0.0128,0.2279
2493,"nance,frz,unswtnd",0.73,0.0066,0.0116,0.1697
2494,"naranjilla (lulo) pulp,frz,unswtnd",0.25,0.0044,0.0022,0.059
2495,horned melon (kiwano),0.44,0.0178,0.0126,0.0756
2496,orange pnappl juc blend,0.51,0.0041,0.0008,0.122
2497,"apples,raw,red delicious,w/ skn",0.59,0.0027,0.002,0.1406
2498,"apples,raw,golden delicious,w/ skn",0.57,0.0028,0.0015,0.136
2499,"apples,raw,granny smith,w/ skn",0.58,0.0044,0.0019,0.1361
2500,"apples,raw,gala,w/ skn",0.57,0.0025,0.0012,0.1368
2501,"apples,raw,fuji,w/ skn",0.63,0.002,0.0018,0.1522
2502,"orange juc,chilled,incl from conc,w/ add ca & vitamins a,d,e",0.49,0.0068,0.0012,0.1154
2503,"juice smoothie,naked juc,mighty mango",0.63,0.0042,0,0.15
2504,"juice smoothie,naked juc,grn machine",0.58,0.0083,0,0.1375
2505,"pineapple juc,dole,cnd,not from conc,unswtnd,w/ add vita,c,e",0.57,0.0036,0.0014,0.1218
2506,"juice smoothie,naked juc,blue machine",0.71,0.0042,0,0.1667
2507,"grape juc,cnd or btld,w/ added vit c & ca",0.62,0.0037,0.0013,0.1477
2508,"juice smthie,odwalla,original superfd,fruit smthie blend",0.54,0.0056,0.0014,0.1239
2509,"juice smoothie,bolthouse farms,berry boost",0.46,0.0063,0.0002,0.109
2510,"juice smoothie,bolthouse farms,grn goodness",0.56,0.0068,0.0007,0.131
2511,"juice smoothie,bolthouse farms,strawberry banana",0.55,0.0031,0.0018,0.1276
2512,"apple juc,cnd or btld,unswtnd,w/ added vit c,ca,& k",0.48,0.0012,0.0017,0.1149
2513,"raspberries,frz,unswtnd",0.52,0.012,0.0065,0.1194
2514,"pork,frsh,enhanced,comp of fat,ckd",5.85,0.1006,0.6042,0.0032
2515,"pork,frsh,carcass,ln&fat,raw",3.76,0.1391,0.3507,0
2516,"pork,frsh,comp of rtl cuts (leg,loin,shldr),ln,raw",1.34,0.212,0.0486,0
2517,"pork,frsh,comp of leg,loin,shldr,& spareribs,ln & fat,raw",2.11,0.1822,0.1479,0
2518,"pork,fresh,backfat,raw",8.12,0.0292,0.8869,0
2519,"pork,frsh,belly,raw",5.18,0.0934,0.5301,0
2520,"pork,frsh,fat,raw",6.32,0.0925,0.657,0
2521,"pork,frsh,fat,ckd",6.26,0.0706,0.661,0
2522,"pork,frsh,leg (ham),whl,ln&fat,raw",2.45,0.1743,0.1887,0
2523,"pork,frsh,leg (ham),whl,ln&fat,ckd,rstd",2.73,0.2683,0.1761,0
2524,"pork,frsh,leg (ham),whl,ln,raw",1.36,0.2048,0.0541,0
2525,"pork,frsh,leg (ham),whl,ln,ckd,rstd",2.11,0.2941,0.0944,0
2526,"pork,frsh,leg (ham),rump half,ln&fat,raw",1.82,0.2027,0.1063,0
2527,"pork,frsh,leg (ham),rump half,ln&fat,ckd,rstd",2.09,0.2703,0.1032,0
2528,"pork,frsh,leg (ham),rump half,ln,raw",1.2,0.2181,0.0293,0
2529,"pork,frsh,leg (ham),rump half,ln,ckd,rstd",1.65,0.2886,0.0462,0
2530,"pork,frsh,leg (ham),shank half,ln&fat,raw",1.93,0.1987,0.1196,0
2531,"pork,frsh,leg (ham),shank half,ln&fat,ckd,rstd",2.32,0.2596,0.1342,0
2532,"pork,frsh,leg (ham),shank half,ln,raw",1.19,0.2166,0.0295,0
2533,"pork,frsh,leg (ham),shank half,ln,ckd,rstd",1.75,0.2869,0.0583,0
2534,"pork,frsh,loin,whl,ln&fat,raw",1.98,0.1974,0.1258,0
2535,"pork,frsh,loin,whl,ln&fat,ckd,brsd",2.39,0.2723,0.1362,0
2536,"pork,frsh,loin,whl,ln&fat,ckd,brld",2.42,0.2732,0.1392,0
2537,"pork,frsh,loin,whl,ln&fat,ckd,rstd",2.48,0.2709,0.1465,0
2538,"pork,frsh,loin,whl,ln,raw",1.43,0.2143,0.0566,0
2539,"pork,frsh,loin,whl,ln,ckd,brsd",2.04,0.2857,0.0912,0
2540,"pork,frsh,loin,whl,ln,ckd,brld",2.1,0.2857,0.098,0
2541,"pork,frsh,loin,whl,ln,ckd,rstd",2.09,0.2862,0.0963,0
